,Unnamed: 0,job_name,norm_job_submit_time,ddl,T4,P100,V100
341,341,6e470f12f0d30571fdb99831,1.0,inf,147.0,88.0,58.0
342,342,468cb22e5b8d088cf11b1c8b,1.0,inf,63.0,43.0,30.0
343,343,f05d4ad4683fcb3f9be920e4,1.0,inf,44.0,32.0,25.0
344,344,9d048f06fe967366cc6a80e9,1.0,inf,40.0,33.0,24.0
345,345,c152790897ba12198eb1f58c,1.0,inf,47.0,33.0,15.0
346,346,1e6b7d388c1f46dcbf8c6f73,1.0,inf,43.0,31.0,13.0
347,347,9158f5d654bcd3896878eb5d,1.0,inf,8564.0,2809.0,2630.0
348,348,d064da3f57e93afee497ada4,1.0,inf,387.0,233.0,167.0
349,349,dd19ba1beb1532bf3f843e53,1.0,inf,25.0,18.0,11.0
350,350,c0778ccdaba712df29dc6f7b,1.0,1652.0,1360.0,949.0,536.0
351,351,cd1209d131bc2739a50652f1,1.0,inf,1544.0,979.0,652.0
352,352,646ebe13a0f0c1f78131ef19,1.0,inf,3610.0,2096.0,1003.0
353,353,2e75c0a916999242d955d513,1.0,inf,1394.0,1116.0,878.0
354,354,6f32a323887310d89500972a,1.0,inf,3956.0,2266.0,1391.0
355,355,b9f3b418af7d9ceacd181677,1.0,inf,2833.0,1927.0,1161.0
356,356,4aa1a8080c47f65251ca6906,1.0,inf,3130.0,2578.0,1100.0
357,357,f8d17433279ec2f9af0abe72,1.0,3761.0,3497.0,2053.0,1260.0
358,358,96569b69c60c4f3f1be29df8,1.0,inf,4062.0,2174.0,1088.0
359,359,7c42f324829afaf2417471e6,1.0,inf,206.0,140.0,68.0
360,360,7f3ebeff6bb433e4418f683c,1.0,inf,2833.0,2315.0,1302.0
361,361,69a262267808cf3f576429b7,1.0,inf,1271.0,888.0,565.0
362,362,79f5e07a1b31a5a1acc9401b,1.0,inf,2589.0,2220.0,1686.0
363,363,2015287a4ef177b40fee067b,1.0,inf,15.0,11.0,4.0
364,364,5999a9bcc424db8ae41633d3,1.0,2785.0,3451.0,2126.0,1112.0
365,365,de2a4135791724d0d9a55ab4,1.0,inf,315.0,179.0,122.0
366,366,9d7570b92b57d2919e49a959,1.0,inf,24.0,18.0,11.0
367,367,d1386973dbbda5d9ceb0b9fd,1.0,inf,24.0,17.0,9.0
368,368,c3a4fc829a93b27b09e7edba,1.0,inf,1210.0,1049.0,410.0
369,369,c9339633745ed985b45e6538,1.0,1861.0,1336.0,849.0,678.0
370,370,87ad7c5c5c3a1dad49886d6f,1.0,inf,315.0,223.0,171.0
371,371,802e4b60a52d613cc3e1a5f7,1.0,inf,23.0,14.0,9.0
372,372,a7ce3ef0b49bb2b1c3fde7af,1.0,inf,75.0,55.0,20.0
373,373,1798c3a4d40fdfa0ba94fe81,1.0,inf,3252.0,2198.0,1736.0
374,374,53a589ff497e8337531e2f76,1.0,241.0,195.0,158.0,72.0
375,375,c9d649192045a6338045e73f,1.0,inf,1150.0,1000.0,614.0
376,376,f9669f9fbe59f4cbd6fc287e,1.0,inf,145.0,103.0,58.0
377,377,159a8ccbaf5e2059d030c10b,1.0,inf,360.0,321.0,180.0
378,378,5ebbc759a84a6d5cef0f50a8,1.0,inf,326.0,277.0,143.0
379,379,ad1fbce820828833eeb5b060,1.0,inf,66.0,58.0,27.0
380,380,0a2ed1bcd1ac7246614e191b,1.0,inf,376.0,306.0,128.0
381,381,a7dc69341520abd474acff17,1.0,inf,245.0,129.0,76.0
382,382,034e5c97f17c3e9221fc6e86,1.0,inf,195.0,120.0,80.0
383,383,3f312498e0e4391272bec88d,1.0,inf,38.0,28.0,18.0
384,384,14b1e00ea002314e1e9ddefb,1.0,44.0,24.0,17.0,9.0
385,385,c4c5afbb734501ce292ad456,1.0,21.0,16.0,10.0,5.0
386,386,6433b8180776fb34e3b84c70,1.0,63.0,44.0,25.0,18.0
387,387,e273af67c20848b1c2b72429,1.0,226.0,186.0,107.0,65.0
388,388,68aaee2788ff25d85f117abe,1.0,inf,954.0,824.0,344.0
389,389,b99bf35b1633c85158811bcb,1.0,inf,287.0,160.0,105.0
390,390,5c3bf7e7e8e48e5cfec78000,1.0,inf,50.0,40.0,28.0
391,391,8e4dd2ac26f82bff1d348088,1.0,71.0,54.0,42.0,21.0
392,392,11ea943546700eb1534f5303,1.0,inf,67.0,49.0,25.0
393,393,1032521667ccd460b75b7edb,1.0,inf,66.0,46.0,24.0
394,394,6bace645a5310d270bfc2a0d,1.0,inf,47.0,31.0,15.0
395,395,86a3a1017f0b85a93133ae7a,1.0,inf,45.0,40.0,26.0
396,396,fba3bd40b290606cba29244a,1.0,56.0,49.0,41.0,27.0
397,397,c5c36b9180fd68043c199a6e,1.0,inf,2345.0,1472.0,788.0
398,398,2ff98bb48a9854c7043ab1cc,1.0,inf,72.0,39.0,18.0
399,399,40225e8b509848c68a17f1d8,1.0,inf,254.0,134.0,54.0
400,400,40fb03c54351639e68fe4c03,1.0,inf,81.0,48.0,19.0
401,401,0f8531e097be72e86bf06bc0,1.0,inf,71.0,47.0,26.0
402,402,6e49f19248484d1267512960,1.0,33.0,42.0,26.0,13.0
403,403,ea9978d96d00c0635640980d,1.0,inf,36.0,23.0,11.0
404,404,1236a69b5cd49b19b0d29c30,1.0,inf,112.0,97.0,64.0
405,405,3b1de6a578ed93bbb08e494e,1.0,62.0,56.0,42.0,39.0
406,406,e59e84292104ed27a75f7e54,1.0,3454.0,2005.0,1464.0,872.0
407,407,6bbbbda47c9a9f187e1ba52a,1.0,58.0,52.0,35.0,22.0
408,408,bb87922f92b31a3356a667cc,1.0,inf,427.0,322.0,236.0
409,409,c55631acd6062e74dc5896ac,1.0,inf,244.0,173.0,97.0
410,410,4564fdedeefb2c1b995a0e51,1.0,inf,42.0,30.0,17.0
411,411,0a77a405e8e8b606e855762c,1.0,inf,6125.0,4246.0,3240.0
412,412,514c92b2fb455d612d8e21e4,1.0,640.0,336.0,285.0,88.0
413,413,f5b03e383c837f6218699ee2,1.0,inf,44.0,34.0,25.0
414,414,25932622cc95cc1f387d85f9,1.0,inf,3052.0,2580.0,1149.0
415,415,d0f7e3bfabc1c428507dc08c,1.0,inf,21.0,19.0,6.0
416,416,dfc527198b62dabeb931dc2d,1.0,inf,64.0,43.0,24.0
417,417,21c134b8e299488c5eced3e3,1.0,inf,254.0,186.0,117.0
418,418,6617f8ae13dff046030a5c87,1.0,94.0,88.0,60.0,33.0
419,419,79ea31685896525cbe985f6a,1.0,inf,155.0,118.0,80.0
420,420,c669008c342cbb5414a5f9b6,1.0,inf,71.0,57.0,28.0
421,421,a639e27ddd3bc77d0f83a00e,1.0,inf,400.0,325.0,215.0
422,422,c8fca03c13e3f375df3cf3a2,1.0,inf,551.0,518.0,204.0
423,423,441e3350b7edf20ddd663ac8,1.0,90.0,73.0,54.0,25.0
424,424,7bca093d90542a18d83173e2,1.0,inf,378.0,244.0,126.0
425,425,174f673aebc8db4b83689d73,1.0,375.0,246.0,198.0,82.0
426,426,bd7219776f4e351bf69c227c,1.0,49.0,25.0,18.0,9.0
427,427,0acf1f1ff5cda16e41b3fade,1.0,52.0,33.0,17.0,19.0
428,428,5cd5c95db535672bd0d85d85,1.0,41.0,24.0,17.0,9.0
429,429,b6e8a1c39ccb357d4e70928b,1.0,inf,24.0,13.0,13.0
430,430,bb5ed4a746cfff2bf2243692,1.0,inf,34.0,29.0,12.0
431,431,195ca8425b33782b91081c66,1.0,inf,14.0,8.0,5.0
432,432,e3b5e8401f5b2e578dd58605,1.0,inf,24.0,13.0,12.0
433,433,b01b5de89bedfa7a40be6a2b,1.0,40.0,24.0,18.0,10.0
434,434,d7e8d12cc28da5bcd957fa3b,1.0,inf,25.0,19.0,8.0
435,435,1bf74db730f186c0bbfb95b1,1.0,inf,24.0,15.0,11.0
436,436,41550487e2dbecfacd82c7ce,1.0,inf,24.0,15.0,9.0
437,437,662bfac7b6d1c889294486cc,1.0,inf,43.0,27.0,16.0
438,438,85d4836435cf29f35fbb2dd7,1.0,56.0,33.0,18.0,13.0
439,439,88efa0c450f093de27c5d9bb,1.0,inf,24.0,14.0,8.0
440,440,515a6eeb7e18c3e0fde472d9,1.0,inf,496.0,439.0,206.0
441,441,de6683376abab27b84ea44cf,1.0,63.0,44.0,33.0,15.0
442,442,f4d3cea6f900d494f70a0690,1.0,inf,24.0,17.0,9.0
443,443,906e55cb1bcaf273ea049aa1,1.0,inf,24.0,17.0,8.0
444,444,c37d104a458e85fa164b0b1b,1.0,inf,14.0,10.0,5.0
445,445,d6686c3733d152c88be33364,1.0,48.0,24.0,15.0,11.0
446,446,698c3d5baa08afc6ff4fb0d1,1.0,inf,23.0,13.0,8.0
447,447,dd94a6a684090eb75349e777,1.0,inf,35.0,24.0,11.0
448,448,e815df5c38c71e7aa9eb2e7d,1.0,inf,24.0,18.0,14.0
449,449,f6687938c72c28adf3dc3ee1,1.0,24.0,14.0,12.0,6.0
450,450,48d8e42a8065468261b896f7,1.0,inf,25.0,23.0,9.0
451,451,b3ef07e5df6836be8aa01833,1.0,inf,24.0,23.0,6.0
452,452,ff17bd84f2408ca50c79c8d1,1.0,inf,23.0,19.0,11.0
453,453,9bd760061e8d43f0bb99cfff,1.0,inf,34.0,19.0,20.0
454,454,541327ea9ad5310ed04d2870,1.0,inf,205.0,164.0,90.0
455,455,644fe4659478dbf143806fbd,1.0,inf,25.0,20.0,9.0
456,456,4da0ca8f7a89e0b69f54ab07,1.0,102.0,55.0,38.0,20.0
457,457,fb2331ece7fe915d7d4f6d91,1.0,inf,33.0,30.0,20.0
458,458,ff45e24cbf696d4dbaff2c60,1.0,inf,24.0,20.0,8.0
459,459,31eddda93025677a96513743,1.0,inf,24.0,14.0,12.0
460,460,c39442eef3258de472dff170,1.0,inf,35.0,22.0,14.0
461,461,036ede0864870366f20423f6,1.0,67.0,34.0,28.0,14.0
462,462,bda3d79c87608a7b7a6be8a4,1.0,inf,23.0,16.0,8.0
463,463,6050575fdbcef6ef1ae1b135,1.0,inf,44.0,33.0,19.0
464,464,104679696031273758319cb8,1.0,inf,34.0,29.0,13.0
465,465,b3e86aefbdc4defbab3763ee,1.0,inf,24.0,18.0,8.0
466,466,5ef1dc655cb4c0b26ec05785,1.0,inf,33.0,21.0,15.0
467,467,58de2ab9c42ac3e4423f0674,1.0,inf,24.0,16.0,12.0
468,468,0d6f25062972db9c5f3bc84a,1.0,inf,44.0,29.0,16.0
469,469,5568f13d0b06c2f30f5acd22,1.0,inf,45.0,32.0,19.0
470,470,05e70c9045fb0e085b91566e,1.0,inf,34.0,28.0,21.0
471,471,4a653d62318b746de2679016,1.0,34.0,24.0,17.0,9.0
472,472,19777a63cec8780e0c6e581b,1.0,19.0,13.0,11.0,5.0
473,473,8e5cdd1292afafe65a0fcc42,1.0,inf,23.0,17.0,7.0
474,474,be73980751c3447741220c0b,1.0,inf,24.0,16.0,11.0
475,475,b33d30a1b58da9bff9b34ec8,1.0,inf,33.0,25.0,16.0
476,476,ef44406e8c26c943dbb834e2,1.0,inf,34.0,28.0,9.0
477,477,1e0d72b84820a64020cbbc65,1.0,inf,34.0,28.0,18.0
478,478,7a2e04b2b5125ac537be1533,1.0,inf,14.0,12.0,6.0
479,479,2df6eb4435c811ec0fd04a25,1.0,inf,24.0,20.0,13.0
480,480,045bbb122095e82406496a16,1.0,inf,24.0,17.0,9.0
481,481,02b8a08a7ddc844fc959ab0c,1.0,inf,14.0,11.0,6.0
482,482,ba5b92005540a12184f129be,1.0,inf,25.0,18.0,7.0
483,483,81daee93aa0ba4b134b1d245,1.0,48.0,24.0,19.0,14.0
484,484,2dfb96215d129ec432e3796f,1.0,inf,24.0,17.0,8.0
485,485,9f3d3fbbc36cde931ba8cc4d,1.0,43.0,23.0,18.0,11.0
486,486,330b472da3365c96067161d4,1.0,39.0,24.0,13.0,10.0
487,487,75539b87fbb75f86e38035dc,1.0,inf,25.0,22.0,8.0
488,488,a2f6d93eacc5f9b28231f3f4,1.0,inf,24.0,17.0,11.0
489,489,148d7486e2b0ccac7afa42ab,1.0,inf,34.0,20.0,13.0
490,490,7d8ea76790f96c01f4056e67,1.0,inf,24.0,13.0,6.0
491,491,7b73638352b6891dcb050f3d,1.0,inf,24.0,16.0,11.0
492,492,6a1825e7077d739f66b47f6b,1.0,inf,24.0,16.0,11.0
493,493,e7828a633194c18a939d7942,1.0,inf,25.0,13.0,11.0
494,494,d7ef220c1564958664e571af,1.0,36.0,23.0,16.0,8.0
495,495,6978c4fefe84b3ef947d45b6,1.0,inf,24.0,17.0,9.0
496,496,5d99e714e34189968bab557d,1.0,inf,24.0,14.0,13.0
497,497,ddd61563d9a896108fcec5d3,1.0,31.0,23.0,17.0,13.0
498,498,f3ed95989567a3cf2732e648,1.0,inf,24.0,17.0,10.0
499,499,a2e78da0d9d9e673667fd642,1.0,inf,24.0,16.0,11.0
500,500,56f1e857d4d57c7570506279,1.0,36.0,24.0,16.0,9.0
501,501,230c709944498a2a1993365c,1.0,inf,24.0,17.0,11.0
502,502,58276b25986b92bf2dc29c85,1.0,inf,24.0,17.0,13.0
503,503,558e1ecae1a4250d8422d0c3,1.0,inf,34.0,19.0,16.0
504,504,6cad86e311b1c6805b27ad4d,1.0,65.0,44.0,31.0,20.0
505,505,b8f5defdb69e3627e3eee4d8,1.0,inf,24.0,13.0,13.0
506,506,2a8c4af100ef314e7c073e55,1.0,inf,23.0,18.0,11.0
507,507,586df1e3f47eef3e5d251fb1,1.0,inf,24.0,17.0,13.0
508,508,50c1b6ea3c18c63efcc8753d,1.0,inf,24.0,18.0,14.0
509,509,f0d210fb54ab2b31011fdbba,1.0,inf,24.0,16.0,11.0
510,510,6274a7c88209aa2e99e6ee94,1.0,inf,24.0,18.0,8.0
511,511,8497cc236a57a67348c272b3,1.0,inf,24.0,15.0,8.0
512,512,9066af5f9c02b095d00523dd,1.0,inf,24.0,13.0,11.0
513,513,149cef4e86bff84205c0b881,1.0,inf,14.0,10.0,5.0
514,514,1e41b6a8d428ce6c67965863,1.0,inf,23.0,16.0,9.0
515,515,99b5d3dd9debca0b049a4860,1.0,inf,34.0,26.0,20.0
516,516,027396b1af14aad85de707ee,1.0,inf,14.0,8.0,5.0
517,517,589c59ac771a91bf90ae2492,1.0,inf,24.0,22.0,13.0
518,518,0216b84eb206ac9c63bfdec7,1.0,inf,34.0,22.0,16.0
519,519,129efbccb5dd042c518a4324,1.0,inf,1881.0,1336.0,743.0
520,520,fb240e891d68dc729f0ec895,1.0,inf,24.0,18.0,12.0
521,521,a45d7ddfda2fa93732e1ffd8,1.0,inf,24.0,19.0,8.0
522,522,7a1a3aa6fd620bb5e0131bda,1.0,inf,130.0,81.0,40.0
523,523,fb3c79bbf3b61a6588d67285,1.0,inf,45.0,28.0,13.0
524,524,455bdeecba95ca18cd3cb23d,1.0,inf,24.0,13.0,10.0
525,525,d2c3b031f0f5254ca6042d0b,1.0,inf,24.0,16.0,10.0
526,526,1033e3f965efb343e9e12451,1.0,inf,24.0,16.0,13.0
527,527,b06c21b9249ff6ed2f695a8a,1.0,inf,24.0,17.0,10.0
528,528,f8daa9ab880efd91668c5b03,1.0,inf,24.0,22.0,9.0
529,529,bc7d8b967e81c4d13f750f20,1.0,inf,24.0,13.0,10.0
530,530,f0488a11a905e0c0f86412b7,1.0,inf,23.0,18.0,13.0
531,531,e44c08d447157682bc1e881a,1.0,inf,23.0,13.0,12.0
532,532,49bcbbfaacb0b9aef405a87c,1.0,inf,30292.0,24446.0,22949.0
533,533,35b5b48735436b5d6bb14321,1.0,inf,57.0,47.0,24.0
534,534,3f42938d93333b1d6dfdd357,1.0,inf,97.0,62.0,37.0
535,535,204e9a2d9ab3e1529be799bd,1.0,inf,30952.0,21985.0,18957.0
536,536,4c91c472140b6b9fe2fd5635,1.0,18992.0,16579.0,12459.0,4806.0
537,537,3da9f8f78b6b68f6677ca9c6,1.0,inf,17662.0,12369.0,8617.0
538,538,a64612e12e6a80d394406dbc,1.0,29020.0,43128.0,20514.0,14657.0
539,539,bb98fbb8bbf544497858fd1a,1.0,inf,24.0,17.0,8.0
540,540,0cf1f438fec8271f38811a2b,1.0,inf,24755.0,27655.0,14781.0
541,541,6ef09f1f447ec247d2811a7d,1.0,inf,31454.0,18247.0,14584.0
542,542,4c6879db790073967f6786d5,1.0,22723.0,44385.0,25147.0,14925.0
543,543,d1dbf308461ffd8f1c776ffd,1.0,inf,23.0,18.0,11.0
544,544,8a6d7edc77e7ff3941ba9a8d,1.0,inf,23.0,13.0,11.0
545,545,712196be2186c22f5bf0b0fd,1.0,inf,16070.0,13359.0,8187.0
546,546,d4960ada198c5fc7207630d5,1.0,inf,47101.0,25821.0,11951.0
547,547,f2e891759d49af0001224b18,1.0,inf,35592.0,25851.0,17828.0
548,548,7769339128d3c14eecdffcd3,1.0,38.0,24.0,17.0,11.0
549,549,46b7ddf0c3cbf48e853a3562,1.0,inf,211.0,179.0,101.0
550,550,d63e2be799272113b42e00d0,1.0,inf,23.0,16.0,15.0
551,551,74d1acad23f7996cbcf2c494,1.0,inf,24.0,17.0,13.0
552,552,2fc1ba0a5699e5c6e3072b71,1.0,inf,24.0,16.0,9.0
553,553,cca04e4217c7f5e6a9781827,1.0,inf,24.0,15.0,13.0
554,554,fa8d69c76126058b2b0824b4,1.0,inf,24.0,16.0,6.0
555,555,53c424de7b1ec0e2cdd27ee7,1.0,inf,487.0,383.0,235.0
556,556,64f646985b57eb2a547fb857,1.0,inf,59.0,35.0,16.0
557,557,f55c7d3457d6042cf8178a06,1.0,inf,128.0,73.0,42.0
558,558,b9c6dc300d32845f5bbe9425,1.0,inf,75.0,50.0,39.0
559,559,452d82f8eead18a16b2dc95f,1.0,1747.0,1081.0,726.0,325.0
560,560,6e4233adae6243dd12ea70cc,1.0,inf,76.0,54.0,36.0
561,561,21e08238ca430256374752d0,1.0,inf,54.0,30.0,20.0
562,562,80c2f40d93aaea3cc349d3ab,1.0,549.0,346.0,242.0,149.0
563,563,81204ea71c3edcf03860f568,1.0,inf,14.0,10.0,7.0
564,564,fd080dc1f4269d4cf65d427f,1.0,42.0,24.0,19.0,11.0
565,565,ba8385a86437db7050c1d5aa,1.0,inf,14.0,11.0,5.0
566,566,5830865db1a02de4fb2ee3a4,1.0,inf,24.0,14.0,9.0
567,567,5b0d4f2402fdd353bf50a498,1.0,inf,24.0,17.0,6.0
568,568,ec026979c8f3d66c5587dae0,1.0,inf,217.0,133.0,140.0
569,569,394b44aa32b88505720c27f5,1.0,inf,347.0,247.0,187.0
570,570,d4f87ff751b2f34b9b119399,1.0,inf,25865.0,20943.0,13895.0
571,571,76892509eb26c62e7e609541,1.0,inf,24.0,15.0,9.0
572,572,0634d332ea6bba9b9853a7e7,1.0,inf,24.0,20.0,10.0
573,573,55cbf746fc377f5dff2c35c7,1.0,inf,225.0,180.0,90.0
574,574,78a64f9a964ef822fe52c051,1.0,inf,24.0,14.0,6.0
575,575,215d1c7538c369e1fcbd289f,1.0,inf,24.0,16.0,8.0
576,576,ce356a635fc1b9b86f55c4ab,1.0,1603.0,984.0,827.0,343.0
577,577,9d0c9b047589db7644bbb12c,1.0,inf,6362.0,4996.0,1725.0
578,578,d4385c256dc18324b218ddb9,1.0,inf,24.0,17.0,11.0
579,579,02302a8f5abd19364bbb9d54,1.0,45.0,24.0,17.0,12.0
580,580,94d479b209cddbe4b11efd34,1.0,inf,292.0,270.0,244.0
581,581,492b54a330005ead39e52168,1.0,inf,24.0,14.0,7.0
582,582,d5ac247cb49702965c453088,1.0,inf,24.0,12.0,14.0
583,583,221a267a9952134dc13a5712,1.0,40.0,24.0,19.0,8.0
584,584,195caf695071248b3e15d919,1.0,inf,858.0,515.0,512.0
585,585,2311ed6685293c75b35274dd,1.0,inf,858.0,715.0,303.0
586,586,048134c016e3fd20e425fca5,1.0,inf,206.0,162.0,110.0
587,587,55e939097f21c0ff5e25fc8b,1.0,280.0,216.0,115.0,115.0
588,588,e6b230bd6e29999ebccba599,1.0,inf,372.0,312.0,132.0
589,589,67686a7bbd0808a93333a734,1.0,inf,216.0,179.0,99.0
590,590,d03dd1dbfc1cab4a35cac0c0,1.0,570.0,326.0,253.0,128.0
591,591,9d32462f9ec7435578fdd6b8,1.0,inf,205.0,156.0,99.0
592,592,889d7f761957dc789bbdff32,1.0,inf,54.0,40.0,26.0
593,593,71a3b85e7c9ee005de229d52,1.0,88.0,44.0,27.0,12.0
594,594,563c59b163d76fcbe5e73b79,1.0,inf,45.0,37.0,18.0
595,595,29e9b8606e7f315d587d5490,1.0,inf,769.0,606.0,383.0
596,596,b16e1e252922392c6b8c13b8,1.0,472.0,307.0,230.0,159.0
597,597,3cb3a40719966dfe2045b2fa,1.0,inf,1515.0,1142.0,657.0
598,598,c0dd2a1294caf65a693fc3cf,1.0,inf,24.0,14.0,11.0
599,599,1fa18c151009a0cbacde7c6b,1.0,inf,206.0,150.0,75.0
600,600,50475fcfad7e56fad1d07ee3,1.0,inf,215.0,177.0,85.0
601,601,4ee5d94b3ba8aeb9befd71b5,1.0,inf,207.0,111.0,90.0
602,602,f41d71971c3c3143300cb67a,1.0,inf,3630.0,2089.0,2018.0
603,603,885c467dc69ada55d62aeffc,1.0,inf,2411.0,1875.0,1156.0
604,604,b53741b6ae54afe8ab773edc,1.0,566.0,316.0,217.0,115.0
605,605,95ee995b4af9fcda0fd62ca1,1.0,317.0,225.0,160.0,96.0
606,606,387e562f02730c49a29846b9,1.0,43.0,24.0,16.0,7.0
607,607,9a096df049defe9abe6abe0c,1.0,inf,10792.0,5694.0,2871.0
608,608,ce583c98e41fe7891f199dc7,1.0,inf,6769.0,5612.0,2452.0
609,609,46e96e2fd69f197e70f064ba,1.0,inf,8650.0,6613.0,3036.0
610,610,88fabe877984d253f8e7db24,1.0,inf,7100.0,5874.0,2976.0
611,611,7e5d1c9304e5092fc9b2f01c,1.0,inf,6590.0,6330.0,2363.0
612,612,14a0a83b4cb04537155c9507,1.0,inf,8925.0,6110.0,4955.0
613,613,9970ab924e45c3a803099c72,1.0,7702.0,7896.0,6040.0,3469.0
614,614,0654760462d4954d1fe72886,1.0,inf,257.0,196.0,86.0
615,615,3d8b29564cf111e8f01ef883,1.0,inf,1462.0,1086.0,691.0
616,616,b317f1c5c282f18e9a331b11,1.0,inf,215.0,128.0,77.0
617,617,a69d5b56b3fc2a8f46fe116a,1.0,inf,195.0,157.0,85.0
618,618,cf9a2a324e8fb07818627764,1.0,inf,336.0,205.0,177.0
619,619,17cb55da57d2e4a36b90c73c,1.0,inf,348.0,254.0,159.0
620,620,f5fa6a7c6bbf41c0c8ad7be5,1.0,inf,54.0,38.0,27.0
621,621,69150bb42c73161e83fd03b8,1.0,inf,44.0,27.0,13.0
622,622,ab75ded0b84b99e2e7c01eba,1.0,inf,44.0,28.0,24.0
623,623,509cd41a4c3057ede486d144,1.0,40.0,25.0,18.0,12.0
624,624,fec47b0010475213073b2dc3,1.0,inf,235.0,171.0,79.0
625,625,53e76c308130d60771b9e5c8,1.0,inf,225.0,151.0,102.0
626,626,5c14a90af1c897e32596242d,1.0,inf,76.0,59.0,38.0
627,627,09c82a6e6f276941af8c9259,1.0,inf,667.0,647.0,249.0
628,628,6bc7f8ed34e7025ecf5cab91,1.0,4010.0,3150.0,1697.0,1329.0
629,629,8e9e972771f4c4cc1a4756aa,1.0,inf,369.0,287.0,104.0
630,630,90c9355f84ac616ad885b88c,1.0,3324.0,1924.0,1582.0,966.0
631,631,56b02c562cfb986fd933beb9,1.0,710.0,509.0,333.0,283.0
632,632,1b17ff7842777d5075d77a7b,1.0,407.0,206.0,145.0,73.0
633,633,97aa02310de2df2e9deb78f4,1.0,52030.0,120482.0,82197.0,38034.0
634,634,4ba8ed013550891e6b92425c,1.0,inf,95.0,55.0,49.0
635,635,08307e287edc651ee57dd19b,1.0,inf,254.0,144.0,119.0
636,636,cb393c07e914a411d6544ccc,1.0,288.0,225.0,180.0,75.0
637,637,7256b4bf6639607443c0b207,1.0,inf,5814.0,4857.0,3000.0
638,638,71c62b87f120b314c035b455,1.0,415.0,325.0,213.0,128.0
639,639,26f244b7369210d3ced74803,1.0,inf,4173.0,3213.0,1766.0
640,640,52d8bc95b536c57f42ac5267,1.0,inf,231.0,175.0,74.0
641,641,8607ec4f18d69f4331992e57,1.0,inf,256.0,176.0,116.0
642,642,1de7f73c00137d9d94732985,1.0,inf,24.0,17.0,11.0
643,643,474a3033ecfc6b2664799a76,1.0,inf,43.0,32.0,17.0
644,644,51c3cfc2682bf9a627d2772b,1.0,inf,12752.0,9869.0,6026.0
645,645,a348ec1201f2b36e4af24bf8,1.0,inf,34.0,25.0,10.0
646,646,10082642c3724deb5136841d,1.0,inf,215.0,163.0,70.0
647,647,3f76717302459c1a5d173491,1.0,inf,215.0,186.0,115.0
648,648,9097bf06f1ff3bba332ac002,1.0,inf,457.0,269.0,224.0
649,649,f417f27c1e73e498bd766887,1.0,inf,121484.0,61955.0,54340.0
650,650,016c73c6c280ee5b3cddda62,1.0,357.0,206.0,150.0,104.0
651,651,43d319401fb41bffde5a727c,1.0,inf,35.0,23.0,14.0
652,652,1b2e4254ad87f1d5b5b188a7,1.0,inf,215.0,163.0,98.0
653,653,c3d439d4c4cf21c1fdcb2c93,1.0,inf,205.0,130.0,71.0
654,654,72c7cc911b0dd623e97ceffd,1.0,inf,326.0,233.0,164.0
655,655,504883f6cc17d773ea90ce8e,1.0,inf,54.0,41.0,30.0
656,656,1e325fb0e7d09237d60d16d8,1.0,inf,44.0,30.0,17.0
657,657,a87732121b1dbc094f57ff33,1.0,inf,44.0,28.0,27.0
658,658,f671ee9c30ec336f5cb7348c,1.0,inf,155.0,106.0,61.0
659,659,343d2c452bc2feb922dcc91e,1.0,inf,2332.0,1708.0,761.0
660,660,5570a56de4551ae293012d63,1.0,inf,2283.0,2162.0,1081.0
661,661,2c409f0a64c7ff9389c8fe59,1.0,inf,2755.0,2320.0,1225.0
662,662,f994503d50268b78fa00efd2,1.0,inf,2323.0,1528.0,1171.0
663,663,c3b8fddf9f9f77ff98b86b4d,1.0,inf,361.0,224.0,141.0
664,664,ea7babcf65ddf5e8c64a189f,1.0,inf,206.0,158.0,86.0
665,665,60300e9da2c610afdd9cbc8a,1.0,inf,24.0,15.0,8.0
666,666,c715d051ea3791241290ccd5,1.0,1703.0,1410.0,1213.0,495.0
667,667,fd112dccb3df470757db7aa9,1.0,inf,24.0,12.0,12.0
668,668,f6ce29da89c0b3db4db465ae,1.0,inf,225.0,170.0,76.0
669,669,ab3d0630f16509653508af9c,1.0,inf,66.0,43.0,19.0
670,670,2e5cefa06cd4ab38d35c0086,1.0,inf,445.0,345.0,199.0
671,671,8133d2229a759f7d86e2a2b5,1.0,26.0,15.0,10.0,6.0
672,672,3e90f8476485e6bbe9a8e12a,1.0,inf,11.0,8.0,3.0
673,673,0043d1302aa5dffb443bf3aa,1.0,inf,316.0,254.0,114.0
674,674,541bbcf7411b6dffe657dff4,1.0,inf,1361.0,810.0,777.0
675,675,043db7c789fd7be34cb94a26,1.0,inf,206.0,130.0,63.0
676,676,c250e4f971ff5e87eec1b1df,1.0,inf,56.0,52.0,20.0
677,677,5de3b7325ef3a7c16f620515,1.0,inf,66.0,35.0,33.0
678,678,c68e806c083ac91663934489,1.0,inf,145.0,118.0,47.0
679,679,2096de8ddf2dd83e79103756,1.0,inf,227.0,143.0,84.0
680,680,17b9bf11d1869e2fe69c87b0,1.0,392.0,220.0,137.0,113.0
681,681,fd91b7896d4c5ca665e49e12,1.0,399.0,209.0,130.0,106.0
682,682,782c14523f8ab47acaf32708,1.0,inf,228.0,160.0,69.0
683,683,9901b8d6e781f630986c0bf9,1.0,inf,236.0,161.0,106.0
684,684,2421c6c717b9e1680042e998,1.0,inf,223.0,168.0,66.0
