,job_name,norm_job_submit_time,ddl,A100,GTX2080Ti,V100
917,fe23ba32481aefff49e571fd,0,inf,36709.0,54894.0,96596.0
918,7a5d9e146a688f8704a086cf,0,inf,8730.0,15969.0,22169.0
919,82e45c3d10fc40f505e859cd,0,inf,19057.0,34702.0,47766.0
920,d01c097af7d6c51695114a0e,0,inf,2851.0,4667.0,8027.0
921,bc5eb73272b9f450e7a25d3d,0,313865.0,70007.0,107154.0,196131.0
922,50243f5154da97619c00b1bb,0,6321.0,1419.0,2219.0,3430.0
923,da1639467617823e6eb62d0e,0,inf,6608.0,12995.0,17664.0
924,4412cd4b2c6045f671b7f55b,0,inf,887.0,1299.0,1855.0
925,22dcb2ddc9dfbaf20587efda,0,6802.0,2143.0,3912.0,5989.0
926,7a2bf2741e8002ad1d7bf859,0,inf,1419.0,2427.0,4341.0
927,deeec673bfdd47e129a7d051,0,inf,49824.0,82503.0,120250.0
928,2ef56f66de801de1d07cfcdc,0,6173.0,2367.0,3769.0,5446.0
929,16d00c9272919f52681316bb,0,inf,6459.0,10115.0,16280.0
930,c638fd407dd09f31f0c1bb54,0,inf,4929.0,8284.0,12352.0
931,8e13413ea7934198b020ab74,0,inf,1659.0,3144.0,5619.0
932,dc7692144b3592b29897f6bf,0,inf,5608.0,8562.0,13920.0
933,e8925cc5176a32965147736e,0,7270.0,1055.0,1966.0,2716.0
934,a1c389b1f9bd7b2455096d2b,0,inf,6688.0,9935.0,17316.0
935,25a0d915e075b5c5761d407d,0,inf,4019.0,7190.0,10352.0
936,ce2a1a1d042c2029046be97a,0,90983.0,41041.0,69048.0,100505.0
937,7c9f557e1341a2b3c82a6b1c,0,inf,5129.0,8142.0,13527.0
938,d0cb0c27d3a772561b9e223b,0,inf,4473.0,8400.0,10885.0
939,ebea34b3b094b0cfbbd4d190,0,29294.0,9993.0,14475.0,25478.0
940,e7027370d062450be3719644,0,inf,2577.0,3622.0,6840.0
941,96569b69c60c4f3f1be29df8,0,inf,1282.0,2174.0,3161.0
942,595b1eb93dcccbd594e79ff3,0,inf,25482.0,47966.0,64135.0
943,125ac94cb9ce156adaa41f81,0,inf,8615.0,12697.0,18048.0
944,1fa4eae0f8d2044b05a96ef2,0,inf,1187.0,1699.0,3003.0
945,ff80b243f5e7703746fb9a90,0,inf,1581.0,3109.0,5219.0
946,d756496eaa71e2069efe8b46,0,6424.0,1587.0,2685.0,3558.0
947,09be41704f4fa7b039961ddf,0,64603.0,26875.0,48497.0,70992.0
948,5d944b3a3fded0050d644264,0,inf,1423.0,2555.0,3505.0
949,8297f47f1b268ccf6446273e,0,3848.0,2817.0,5524.0,7351.0
950,74303da34a6b94855012e73e,0,9983.0,5230.0,8584.0,13907.0
951,acb569cacf8c48c3fdc38416,0,9175.0,3855.0,5556.0,7761.0
952,04f4e11e1f307c78aca1044a,0,inf,1077.0,1906.0,2801.0
953,0fe931ac0580bc7f324f5e98,0,inf,1420.0,2229.0,3349.0
954,6e0f0a8917c6d7b25f759772,0,inf,1636.0,3236.0,5801.0
955,cf912c779eee1eb03e786828,0,inf,2958.0,5595.0,7369.0
956,f3279bcb72f0b4393cae6bdf,0,inf,5437.0,8172.0,11268.0
957,e5cc59a119acaaf7a588c4f2,0,3118.0,1567.0,2480.0,4414.0
958,a3a0012f5e1b26e273a81810,0,inf,3281.0,5434.0,8512.0
959,d3e9fd2d383820c0337da369,0,4808.0,2387.0,3445.0,5339.0
960,77c3a739f2d6cf83058488f3,0,inf,31131.0,55318.0,88160.0
961,30c57a16e8445832a66cae5d,0,46376.0,25638.0,44205.0,65952.0
962,671ae9bd8f45f6f84e41a77b,0,inf,2546.0,4509.0,6690.0
963,2268741325738afe2ced10e0,0,inf,17934.0,34465.0,43102.0
964,77af431f8057de4935643669,0,inf,6514.0,9193.0,14434.0
965,e48abb20c68541d387986ec5,0,inf,8376.0,16110.0,21712.0
966,5965626fa3829ae5ea368b7a,0,inf,5575.0,10872.0,18003.0
967,1d75bd5d8c316dbeb860329f,0,inf,2752.0,3900.0,6611.0
968,f5a668bea3b5f9c0b31e7fb5,0,7758.0,1241.0,2012.0,3247.0
969,adb0e94c32bdec6dbc412fb7,0,inf,1814.0,3076.0,4045.0
970,0f2ba0514041c62cfa9fc19d,0,inf,1980.0,3274.0,4984.0
971,a6d0ffc303dc9bfd89d0a9fa,0,2254.0,1341.0,2595.0,3528.0
972,b6a1b05eec5120fa787d5cb0,0,inf,1602.0,2835.0,3919.0
973,5f73e7a445855b714c9479b8,0,inf,1165.0,1734.0,2949.0
974,3f43e19f1999c282a40e7e09,0,2688.0,535.0,1013.0,1568.0
975,36a311c21570be246a5e4863,0,36372.0,5604.0,8464.0,14681.0
976,385f82660784e16d31ec374a,0,25497.0,5130.0,10115.0,15528.0
977,cc9fbf5771691a64d4dd8e58,0,inf,5282.0,7509.0,9952.0
978,05cc44e717024c32283e3810,0,2236.0,806.0,1583.0,2730.0
979,a3738584c118392efdf3f4bb,0,inf,19199.0,33397.0,47428.0
980,dd4df7dd96b4b99c0a54d2d7,0,9339.0,2330.0,4018.0,5548.0
981,c86a028d84d9e87c0e12dd93,0,inf,4415.0,6459.0,10969.0
982,bcd451af217a193561698f0c,0,inf,1022.0,1887.0,2712.0
983,8443435b9ffdc6547cae827f,0,inf,1310.0,2597.0,3267.0
984,34b3d819023ea21e28afd50f,0,350244.0,176371.0,333987.0,439984.0
985,3cdb832e512d5c808487bda7,0,31598.0,18406.0,28416.0,48190.0
986,76c6fca2e2b4a629e085ad8b,0,26455.0,10552.0,20824.0,27381.0
987,25a7dfb7b03549cc8dc8cb57,0,inf,1470.0,2097.0,3239.0
988,d21c1a2b186852f1285ac7fd,0,inf,5222.0,10368.0,15483.0
989,88fc54e9ba515523297220c4,0,inf,1365.0,2280.0,3558.0
990,5a6ac83b3871d064bd7a2e2d,0,inf,8444.0,15722.0,25504.0
991,8628f8b432ee83325d4d9019,0,inf,923.0,1724.0,2528.0
992,a7cdbbf1b092f8d3c5a34fda,0,inf,1582.0,2493.0,4096.0
993,a34962b68d1f2ee7d802daf7,0,inf,2203.0,4415.0,5837.0
994,66fbcc9ca91a0ec2f1a53d7d,0,inf,6256.0,10881.0,15838.0
995,dc9d7c1107e7cbd30ff0b54e,0,inf,4623.0,6767.0,11186.0
996,57f439e1c7da16011bbb0704,0,inf,2392.0,4003.0,5875.0
997,15af1b9ccc9ecfab04a905b2,0,inf,8398.0,15150.0,21384.0
998,bbaf43c831c8b9711244b014,0,inf,2621.0,4019.0,6966.0
999,caaa992af7950b5a6106a108,0,46476.0,23311.0,43223.0,58565.0
1000,e695f3dd63fa7025a0f8eb61,0,inf,23851.0,33865.0,61481.0
1001,3880f71ac143c5356ecb1bd0,0,inf,6879.0,10474.0,13997.0
1002,98f119fe6bf7492d3c5a9d71,0,10362.0,2779.0,4298.0,8061.0
1003,f249eb8ec1850ae35f2e91c7,0,29717.0,8547.0,14116.0,25026.0
1004,d27bb6be6597df78acb40095,0,15401.0,5410.0,10260.0,17181.0
1005,fd9a6d22d7ce1ed94d5abe06,0,inf,7013.0,12709.0,18471.0
1006,1ab2bb0a0cd68b4c49b5eeb1,0,inf,9914.0,18426.0,28688.0
1007,ce222bc580b6bd3f7dcb8f0a,0,inf,5030.0,7355.0,12734.0
1008,7cf322c5a9ddcd1fa599ee85,0,inf,2105.0,3321.0,5315.0
1009,cdfca63f80316cfe9bc5da36,0,14671.0,6370.0,11341.0,15727.0
1010,81322a1c381c7af0931ef270,0,15020.0,2750.0,5445.0,7451.0
1011,53838022d4fee493d3009f94,0,inf,6821.0,13559.0,21865.0
1012,fb5f37779d1edd745362f8ec,0,inf,4525.0,7038.0,11649.0
1013,26091286840d1da5cfebde0b,0,13351.0,2460.0,4420.0,6160.0
1014,b6c4bebdd6f86fe479fdc4a6,0,inf,1690.0,3278.0,4277.0
1015,b415edd941aa80e91642b078,0,inf,4706.0,6782.0,11478.0
1016,3913a3df73f492189e4740ca,0,inf,1265.0,1830.0,3247.0
1017,f02dc0095a14dad3c1606e47,0,inf,1708.0,3323.0,4324.0
1018,720684a27e35eac8a815783d,0,inf,1672.0,3176.0,4391.0
1019,ce89f63e97a6a9371f43fe06,0,22196.0,10792.0,20222.0,26458.0
1020,ae76d3e4789bbd10622e4e3e,0,inf,1130.0,2071.0,2803.0
1021,e468209dd2d964583005d18d,0,4295.0,830.0,1593.0,2106.0
1022,a0575aa25eff39f5c6f7e4c1,0,inf,1559.0,3061.0,4928.0
1023,73ae5e30711d71995332774b,0,8181.0,4700.0,6688.0,8917.0
1024,b21233783da1add32018f58b,0,inf,1964.0,3064.0,5059.0
1025,dbf19d21115c334deb03a612,0,18726.0,6647.0,9775.0,16967.0
1026,3168a6763bda5c862ae661e2,0,inf,2270.0,3293.0,5824.0
1027,a669c8dc2b96ff0d16e3e6e9,0,8458.0,3089.0,5216.0,8065.0
1028,7b9aa8e567ceeffba727f7f0,0,inf,1448.0,2749.0,3527.0
1029,a214a45dc669c11384d8f948,0,inf,1629.0,3180.0,5245.0
1030,e9ad6412b9293c060e6d6846,0,inf,787.0,1138.0,1863.0
1031,19ccc340433bc99e84ad62e5,0,inf,1835.0,3238.0,4788.0
1032,fe11240b20ead298106e581e,0,inf,4269.0,7570.0,11340.0
1033,edac2cfd5dbe0caa3de2fdd9,0,inf,1248.0,1894.0,2678.0
1034,c0b6b9ae02c7f2236dcde746,0,inf,7900.0,11869.0,15772.0
1035,d4e64b903c113108eab9b165,0,inf,22829.0,44138.0,57663.0
1036,8cdb6ef63a8c0c5d00f2b54f,0,inf,4425.0,8700.0,13446.0
1037,0c9a885e740bcfd2ef252d0c,0,inf,21693.0,36617.0,64562.0
1038,be3138c690ca0b7c8c2491db,0,10760.0,2494.0,4510.0,7972.0
1039,28b55ef9bb29d55d900c502b,0,inf,42571.0,67856.0,95936.0
1040,9e3bba73feacab44148a4cd9,0,inf,7644.0,12037.0,18534.0
1041,652c2f8cd6cec0cbd97f7031,0,inf,28515.0,50301.0,74991.0
1042,6741031929f6290d7978d307,0,inf,1633.0,2958.0,4302.0
1043,993166ead2fb509134143cd4,0,36339.0,10856.0,15250.0,25865.0
1044,510969e3503e08584c171f7c,0,2448.0,1099.0,1992.0,3138.0
1045,ddee8974fd4f06aed2d55cb2,0,inf,784.0,1429.0,1812.0
1046,71b989cd287328b47f5ba243,0,inf,10320.0,15749.0,24818.0
1047,9de037ae1d1b36d3b9b5dd6f,0,inf,4254.0,7809.0,11005.0
1048,d41d5654da1d248daf71b27a,0,inf,3725.0,6750.0,11752.0
1049,b4c8c88e2422b3372fdd35f4,0,17015.0,3799.0,6243.0,7687.0
1050,987e409ab305c2345889e1c3,0,inf,1591.0,2993.0,3651.0
1051,40406108f4848b315f962cdd,0,2136.0,1192.0,2077.0,3046.0
1052,4c3f6bf5964f8871bd628b9f,0,inf,1612.0,3078.0,4141.0
1053,2cb671ae7644fb3d9be38e5b,0,3876.0,2342.0,3356.0,5674.0
1054,f54c6a630deec3a69f97a5f7,0,1358.0,662.0,1054.0,1579.0
1055,59fb9992dabd127f6a1ad8cb,0,inf,2659.0,3862.0,6480.0
1056,f23f09608136a8395e0cd2a2,0,inf,6051.0,10858.0,15648.0
1057,174f7ed72ecc16b50daed939,0,inf,1638.0,2496.0,3442.0
1058,29505c194e52a116a9475a82,0,inf,1966.0,3350.0,4791.0
1059,ad8186954b2e63d93be859c9,0,10467.0,2211.0,4459.0,5862.0
1060,a6a72b81510a05ab486a151d,0,20003.0,6824.0,10173.0,15786.0
1061,f9bceb76c03bc3f795e50210,0,inf,1467.0,2632.0,3558.0
1062,657e69308cad2d09ec016256,0,inf,2920.0,5365.0,7263.0
1063,5143eeb56533bb40e4cf1dc9,0,19329.0,5366.0,9136.0,13089.0
1064,687085aa895490b4e48fe2bc,0,inf,1577.0,3146.0,4918.0
1065,f09c0929b60719db1f40cdaf,0,inf,18627.0,31483.0,49097.0
1066,f7540f2a7158c5773cb3806f,0,inf,6242.0,12581.0,15796.0
1067,7d559591f0435875b696c1b6,0,3814.0,1187.0,1889.0,2625.0
1068,25d5f877227de1ca5dc952fb,0,19440.0,5230.0,9370.0,14415.0
1069,c6c3891e0a040a1c0a6286b9,0,8553.0,2697.0,4112.0,6337.0
1070,2f500e735d245b13bf2d2920,0,inf,1116.0,2003.0,2730.0
1071,4c91c472140b6b9fe2fd5635,0,inf,7649.0,12459.0,19330.0
1072,98a156487d7ccfcc22c0dd23,0,7322.0,2078.0,3792.0,6178.0
1073,94929183592955712fa925c5,0,inf,1134.0,1839.0,2755.0
1074,98cc9885768cd167546faaaa,0,inf,115385.0,180084.0,296773.0
1075,87e4a1164e33b8a47ca3465f,0,inf,6922.0,11406.0,15777.0
1076,fe3c27b86f6a4d86f95f695a,0,25076.0,14039.0,27188.0,34648.0
1077,800de5d8139485ab23bd13ef,0,inf,2337.0,4133.0,6200.0
1078,a7185c45b1f4776d9ec73649,0,inf,10434.0,16237.0,23961.0
1079,8188624ba0dc5a5836a37661,0,inf,2107.0,4005.0,5584.0
1080,67750462820034abd714e415,0,inf,1583.0,2233.0,3215.0
1081,4712dced2ede488267f876c0,0,inf,3764.0,6850.0,9151.0
1082,fdfe6e3b1789cba863fe3de1,0,inf,1401.0,2201.0,3716.0
1083,e5e9de7b081229a91d9d5a49,0,inf,1251.0,1776.0,3059.0
1084,07cafa55ee17f0d4fc497639,0,inf,1636.0,2743.0,3340.0
1085,ab0127b2939f04ec87b25ecb,0,25694.0,6075.0,9821.0,14668.0
1086,875cf43166b134ee3a3d02f1,0,inf,2994.0,5431.0,7273.0
1087,e8769a2af353315dfb8155f1,0,inf,3677.0,5511.0,7034.0
1088,bf878617af97f46da95f2486,0,57481.0,9704.0,15795.0,24086.0
1089,e42b39029590abb69b30014f,0,inf,2588.0,3914.0,6822.0
1090,d5801a7d48187bac7711e019,0,inf,4258.0,8681.0,11209.0
1091,e24d0bbed41fa540d28f5225,0,inf,2688.0,3857.0,5900.0
1092,52f8a4bc60b1ffeccffbdcb4,0,inf,2085.0,3019.0,4291.0
1093,452d82f8eead18a16b2dc95f,0,inf,1081.0,1891.0,2755.0
1094,13532c09f029ff0208c7dba2,0,inf,40954.0,77405.0,97217.0
1095,2c2a8eeaa7a31045e1810eb0,0,inf,1477.0,2809.0,3781.0
1096,f9e01507465bea2805342124,0,inf,1602.0,2509.0,4224.0
1097,a68a53324b034a2e9e29c824,0,inf,6098.0,10416.0,16311.0
1098,8707c8b2afc631e80c8a77ec,0,inf,5784.0,10002.0,12472.0
1099,c405ceff87ccb33ecd9b1022,0,3202.0,1179.0,1826.0,2942.0
1100,73315badc86e5393eabe8d2c,0,8879.0,2773.0,4221.0,6938.0
1101,c152cff1358f58319a1ae91f,0,inf,8993.0,16618.0,24058.0
1102,0eee70107e39ec27f8d04080,0,inf,6942.0,9913.0,16024.0
1103,b2d93d0da527c7c62c45d50e,0,4732.0,884.0,1607.0,2987.0
1104,675f2f79cfbef4ab000e5d81,0,31303.0,8898.0,15429.0,22808.0
1105,7fc98eb6cda7c946419cc2c4,0,4897.0,1798.0,3371.0,5873.0
1106,8abbc90b6455d972ac69dfde,0,29025.0,11284.0,21051.0,31315.0
1107,556f785a7c8a7d48d5608454,0,44001.0,33921.0,53957.0,87134.0
1108,3575d03e8c072434f90f1a0f,0,128704.0,24628.0,47062.0,77656.0
1109,0acf50e356f0cd3d377aad44,0,inf,1934.0,3266.0,4644.0
1110,2db986f3bbfbb5a0e9189c75,0,33288.0,19390.0,38398.0,48469.0
1111,fc923a9d2ddc1c3b6ef0645a,0,inf,1860.0,3271.0,4875.0
1112,86ff236f738335c51ab7f67f,0,31366.0,4692.0,6945.0,11967.0
1113,d487ede017f0bafaa0c70e24,0,inf,5664.0,8532.0,14741.0
1114,6800c9b7789331924677d986,0,inf,1269.0,2468.0,3129.0
1115,6684d151596834c6fae525c4,0,3446.0,873.0,1412.0,2146.0
1116,9a47d0b1a83ae37b68902e38,0,inf,2906.0,5783.0,9556.0
1117,15731dd9d9c7b4a1f0a6f26b,0,147353.0,38851.0,75460.0,108123.0
1118,0871e5fc24736ec3ebe311e5,0,inf,30000.0,58122.0,79683.0
1119,0c9f3c3b2112bb5458a72b99,0,inf,2007.0,3084.0,5444.0
1120,3ef23dcd5747a66c95d9a585,0,inf,2525.0,4102.0,5403.0
1121,cb7dbcd5cf26131d25a38f79,0,inf,3524.0,5663.0,8698.0
1122,86d3089d77326e11be841214,0,inf,1367.0,2633.0,4336.0
1123,b3a4594c33aa5f69ebb09911,0,inf,3320.0,4755.0,7980.0
1124,7bc5c699785dde937f22c37d,0,inf,91410.0,174635.0,220069.0
1125,c1e4420fcedb924405de9d55,0,inf,2568.0,4391.0,6396.0
1126,a86296e0205468fc6b0d3024,0,inf,4866.0,8132.0,12491.0
1127,33579112bfe1227a11f13f65,0,340011.0,180789.0,350327.0,465984.0
1128,27fc3e6fab7a155f3db3486d,0,inf,2400.0,3614.0,5884.0
1129,39ca40dbadb6a556c44dde31,0,inf,18543.0,35286.0,46334.0
1130,dfc8efe444b887407db677df,0,13180.0,3276.0,5007.0,6712.0
1131,eeab2fc2c9937e33919b4585,0,inf,7771.0,11996.0,18664.0
1132,58ac8cd6fb42f8b0c43e558d,0,3520.0,1082.0,1758.0,2330.0
1133,1cbc0b669e7442141fb10489,0,inf,2022.0,3210.0,5057.0
1134,61fde5a8bd7b23a94c0aea91,0,10743.0,3531.0,5982.0,8884.0
1135,1b9fc8ba46d8d4b3c5adace1,0,5612.0,1307.0,2019.0,2901.0
1136,0969a22dc9a81cff72c39606,0,inf,1567.0,2526.0,4695.0
1137,70c29258893cbb3ea1cfe08d,0,inf,15506.0,25663.0,42102.0
1138,5e2dc0c5854198877dffa616,0,inf,3947.0,7880.0,11025.0
1139,0c273d1612505f9c58409500,0,inf,1399.0,2630.0,3604.0
1140,61b4e3556db26dabf81a2bef,0,inf,1899.0,3436.0,4737.0
1141,e74c055b6f00a2d11fd2eb00,0,inf,1509.0,2284.0,3314.0
1142,745271ebd329999c2ba9dd53,0,2078.0,884.0,1326.0,1668.0
1143,8e6b68c26cfbae021ae1734f,0,32931.0,11724.0,19638.0,30408.0
1144,802029992b875fc64c5d5f12,0,42116.0,9773.0,16663.0,22994.0
1145,a00201eb27da4f0d64c39410,0,9508.0,2126.0,3230.0,5210.0
1146,dc6294b9e574540a7510463d,0,inf,3840.0,7247.0,9529.0
1147,982f2c529f68751f37dfd55c,0,35577.0,9310.0,17999.0,28474.0
1148,302640421cc9df5377e6615a,0,6744.0,2367.0,4515.0,7261.0
1149,5ff76a97105ec4f17fb61267,0,inf,3096.0,4621.0,7435.0
1150,2c73dee697203a71d098e94c,0,inf,1826.0,3647.0,4494.0
1151,a60b6cf0925a0d0224ebeca6,0,inf,3833.0,7457.0,9238.0
1152,8af1f0ecdc623ae738e70342,0,inf,3285.0,4898.0,8040.0
1153,08172bae54bb3ceaaa1ba936,0,inf,51835.0,100217.0,137695.0
1154,45a741eb08dc72b94f6dde1d,0,inf,763.0,1503.0,2099.0
1155,73db28910096be9df131ea0e,0,inf,1793.0,3063.0,4431.0
1156,0005e73ee43f9ec8bd8dc83c,0,inf,1710.0,3292.0,4561.0
1157,9fcb9dc51428f43a351eca3d,0,inf,7807.0,12319.0,19465.0
1158,e50794b64081c85787aefd43,0,inf,823.0,1378.0,2315.0
1159,19eb28fb996cd2f1b8cfe1a6,0,inf,7364.0,12770.0,19296.0
1160,b530b8cb2a0eb16bfc379db0,0,92161.0,18488.0,34069.0,53922.0
1161,23564fa7cbe0b4a4b6353bf7,0,inf,601.0,1044.0,1759.0
1162,9459b1a224b1291938515931,0,inf,16823.0,26411.0,42591.0
1163,c81206002e671039e36b9775,0,7102.0,2246.0,4311.0,5545.0
1164,694688b393a07026f6eca16f,0,16660.0,4609.0,8546.0,14381.0
1165,f9f4c3f8223b0b476dd7b5c5,0,7877.0,2748.0,5456.0,6807.0
1166,0f7c3479334b32edaa215f9c,0,inf,1998.0,3155.0,4558.0
1167,df9b34c5a4cb4685c482a86a,0,inf,3407.0,6383.0,9263.0
1168,365d4e1a89e447a6c8bfe765,0,21057.0,4552.0,9189.0,11669.0
1169,d1fbcbbc01a41525de680a40,0,inf,21795.0,32102.0,57224.0
1170,5d21ae5d08e01ca7e51a9de5,0,inf,1792.0,3268.0,4582.0
1171,c92d68ef884fe8f61ef4c968,0,inf,5933.0,11217.0,15392.0
1172,1717966e0028625b92b6b21e,0,2238.0,1720.0,3164.0,4442.0
1173,e1ef2304785471a27825795f,0,inf,5417.0,10174.0,13972.0
1174,ad17399b2a7317a01742afe5,0,inf,3892.0,6866.0,11032.0
1175,9606a59953efd28a3585b975,0,inf,26471.0,46452.0,67407.0
1176,14a0a83b4cb04537155c9507,0,12404.0,3465.0,6110.0,9258.0
1177,2c753a9d7226cf50b867afd2,0,inf,2143.0,3098.0,4970.0
1178,d64c52a44aa0d3e44d62caac,0,8671.0,2293.0,3729.0,6374.0
1179,0d1598bba837bb30114f4d62,0,inf,1582.0,2819.0,4071.0
1180,3c5fa832016a19c2aeb536d1,0,inf,749.0,1490.0,1920.0
1181,c3e9c36e1e9609d214400db9,0,51614.0,8927.0,12143.0,21690.0
1182,8a5b784fa8c076cdbf4b95da,0,inf,17385.0,28168.0,43393.0
1183,2188223cfc9d78ba9a194dc3,0,inf,4556.0,8508.0,11746.0
1184,e2c0115a31d728b2252c6611,0,inf,25761.0,42570.0,61837.0
1185,16342ac5710e06b258352f87,0,inf,13019.0,24544.0,32687.0
1186,dabe81774766fbf1729c6101,0,3851.0,1051.0,1729.0,2562.0
1187,abc348ce1e92c6db240f5371,0,inf,2880.0,4093.0,7293.0
1188,c2a033774762172d7564ae7b,0,inf,5301.0,9575.0,13832.0
1189,3d7d1c98ed0fcf16bdfab2c9,0,inf,1060.0,1615.0,2782.0
1190,f8d17433279ec2f9af0abe72,0,inf,1055.0,2053.0,3587.0
1191,e7816886e36af81ee7be5138,0,12231.0,6627.0,9844.0,14092.0
1192,f35519043977e5d86dc2d538,0,23178.0,7270.0,13918.0,24500.0
1193,3de229c16aa3b4b7dc625057,0,inf,2266.0,4040.0,5475.0
1194,6521fcc02e0fe7a4a7f6cbea,0,inf,17009.0,30876.0,45065.0
1195,5223eba1a998b83054205fe7,0,inf,1757.0,2900.0,4385.0
1196,8ec26442c76977f255a8e89c,0,13290.0,4359.0,6186.0,10820.0
1197,db25f8efdcab033687c67cef,0,inf,2567.0,4450.0,6521.0
1198,e851e40895b1d1240dc41ade,0,inf,1414.0,2091.0,3687.0
1199,91ecadbe132ac580ca24d79e,0,inf,1982.0,3654.0,5027.0
1200,01039e6c7ea6fffeb6ba8e09,0,inf,35449.0,58928.0,85325.0
1201,7ad29d1be09bf827b4ce460b,0,39505.0,8337.0,15386.0,21611.0
1202,395b9debee68cd7c0b744030,0,inf,23455.0,43769.0,57330.0
1203,2c851923b7acfb1f80d4f880,0,5326.0,804.0,1292.0,1943.0
1204,0ac923cb0f9bd63effeed50c,0,inf,11408.0,18005.0,28985.0
1205,156d98a5c7a15f15241be546,0,inf,761.0,1101.0,1936.0
1206,c51d4e4b0603bc970a9e33c2,0,inf,39439.0,74994.0,103941.0
1207,892bfd67dca81658d6205871,0,inf,5357.0,9782.0,13100.0
1208,e06e711cf84b5b2b0fbc4945,0,inf,1311.0,2563.0,3234.0
1209,69b5fcecd6fe365036f9550e,0,inf,18416.0,28735.0,45853.0
1210,7e0e24851f3b068aba2a8383,0,5820.0,1039.0,1602.0,2684.0
1211,dd885486c9b646a75a7d6424,0,11992.0,5244.0,9907.0,13081.0
1212,f64b602dd3498d8384392487,0,5884.0,1483.0,2261.0,3123.0
1213,c3d5c11e2a0263d6bcff333a,0,5952.0,2037.0,3727.0,4899.0
1214,64403fe82c4e428815cec000,0,inf,10509.0,15108.0,22046.0
1215,24ec282fbe3dfdd228919aae,0,inf,2968.0,5827.0,7860.0
1216,21e6ec8cc9dceaa0047dd6ac,0,inf,1210.0,2194.0,3073.0
1217,006490a09fdc8f58b02860f1,0,28613.0,4718.0,9439.0,11830.0
1218,6c02088fb6cdb57a81470302,0,inf,2164.0,3642.0,5668.0
1219,7c390abd6611083a11f555f2,0,inf,101291.0,200183.0,248180.0
1220,1a8d7c8ec32702d8dbc358f0,0,inf,2095.0,3249.0,5474.0
1221,1645cc7ebee5260ce8b5c2e3,0,inf,2841.0,4177.0,6443.0
1222,cb0f5b31c24203cad6539d74,0,inf,1711.0,3298.0,4689.0
1223,4574c746a0e9097638cd4d2f,0,inf,4616.0,8154.0,12248.0
1224,76750c8ee63235a3e7b29519,0,3738.0,500.0,770.0,1280.0
1225,ee5cf98224d66367df3937dc,0,inf,1166.0,2049.0,2711.0
1226,6f2a2106d9842d10db12dcb3,0,inf,5177.0,8411.0,13119.0
1227,d63f1e8d59dc76a3864b7d10,0,inf,5988.0,11171.0,15119.0
1228,362eb3da437f1b475220eb58,0,inf,5932.0,11826.0,20770.0
1229,38d3e886d00f54c9ee0de1ec,0,inf,11719.0,19860.0,36785.0
1230,ea3f9440e587f414f0652d4b,0,inf,5190.0,7291.0,13653.0
1231,831a521023e9564a7cab522a,0,inf,6456.0,10219.0,14316.0
1232,f00409331fe6b230c78574f4,0,inf,802.0,1596.0,2856.0
1233,a468de9e58e3e78919f9c671,0,inf,52546.0,73882.0,106273.0
1234,d7161abb0a8a0408d941be7d,0,inf,460.0,714.0,1211.0
1235,90a8350c3bb224ab4e542ed5,0,inf,925.0,1595.0,2416.0
1236,8130308ecf39c7deaa90f7b1,0,inf,10967.0,18749.0,26714.0
1237,aacacd5f3948dada9758dbaa,0,9969.0,2375.0,3764.0,6943.0
1238,4852f585280d2d904fba333f,0,37479.0,7557.0,13015.0,18994.0
1239,2985965a45fcd3a62605e480,0,inf,17104.0,33697.0,43262.0
1240,129efbccb5dd042c518a4324,0,inf,1881.0,2913.0,4795.0
1241,f9a7d4dc4e65ce8bc70280cc,0,inf,5486.0,10157.0,15464.0
1242,15da25c13c79de934c4b4a04,0,13388.0,10012.0,15806.0,26539.0
1243,09773c542d82ace798b2db40,0,37749.0,9107.0,15033.0,19454.0
1244,842c466f77437c76e3402b9a,0,inf,1531.0,2300.0,3450.0
1245,42146dce76892fea1bfb982e,0,13456.0,2522.0,4897.0,6539.0
1246,7f3a05bcfbd64093d29aedb9,0,inf,12374.0,18278.0,27511.0
1247,9132f4856accec9d264485da,0,inf,1390.0,2207.0,2817.0
1248,676288b67817c529ebd228b3,0,inf,425.0,624.0,1049.0
1249,c23940ea51d0b14ca43543c0,0,4866.0,1956.0,3481.0,5137.0
1250,03915d8ac3e5bd4a4a14f0b3,0,inf,957.0,1589.0,2354.0
1251,32303290cf41784cd68477c9,0,inf,1622.0,3035.0,4233.0
1252,fd7463a7af4667e8dbf8324e,0,20081.0,4944.0,7329.0,12024.0
1253,16911de35e7501b024ef5618,0,16334.0,4966.0,7132.0,11934.0
1254,13b7e31f516d16500fd4774f,0,inf,3838.0,5479.0,7470.0
1255,ef6123b8c8fabc1b4c13b6eb,0,14966.0,4184.0,6036.0,9048.0
1256,c92f13bd2bc96e59fecd63f4,0,inf,1352.0,2475.0,3402.0
1257,a91a7adf248588ad19f57e3c,0,3027.0,697.0,1353.0,1747.0
1258,10116bf2398c4dbcb68d7aee,0,inf,1324.0,2622.0,4254.0
1259,4a0ff4678e42e4e712417ff2,0,36913.0,23169.0,33706.0,61233.0
1260,62d71823c68be918ae726e4c,0,inf,1018.0,1861.0,3048.0
1261,72a8b485488784b752d58327,0,inf,1600.0,3165.0,4145.0
1262,cdcc591e3ef87db17f0762c5,0,inf,3677.0,6506.0,9641.0
1263,696b85912e2bedb17abffa9a,0,inf,2807.0,4081.0,6758.0
